i,val_rmse,val_r2,train_rmse,train_r2,gap_rmse,model__l2_regularization,model__learning_rate,model__max_bins,model__max_depth,model__max_iter,model__max_leaf_nodes,model__min_samples_leaf
819,0.17755470376259924,0.44137540028647215,0.09714917811280771,0.8313739578742962,0.08040552564979153,0.0,0.1,255,7.0,200,63,50
837,0.17755470376259924,0.44137540028647215,0.09714917811280771,0.8313739578742962,0.08040552564979153,0.0,0.1,255,7.0,800,63,50
1543,0.17764036307405473,0.44083626569584267,0.12556483771179566,0.7183028426815561,0.05207552536225907,0.1,0.1,128,5.0,200,31,10
1552,0.17764036307405473,0.44083626569584267,0.12556483771179566,0.7183028426815561,0.05207552536225907,0.1,0.1,128,5.0,400,31,10
1561,0.17764036307405473,0.44083626569584267,0.12556483771179566,0.7183028426815561,0.05207552536225907,0.1,0.1,128,5.0,800,31,10
2004,0.17772437746486844,0.4403072315429837,0.12741739443253566,0.709929325435253,0.050306983032332775,1.0,0.03,128,7.0,200,31,50
1661,0.17790081015360928,0.43919543003753225,0.12441780163798996,0.7234259483145571,0.053483008515619324,0.1,0.1,255,5.0,400,31,20
1652,0.17790081015360928,0.43919543003753225,0.12441780163798996,0.7234259483145571,0.053483008515619324,0.1,0.1,255,5.0,200,31,20
1670,0.17790081015360928,0.43919543003753225,0.12441780163798996,0.7234259483145571,0.053483008515619324,0.1,0.1,255,5.0,800,31,20
352,0.17802910555401613,0.43838627587881085,0.1499457402652933,0.5982881433078946,0.028083365288722822,0.0,0.03,255,5.0,200,15,10
2521,0.17855054720574015,0.4350915600010973,0.13174473436276452,0.6898920376458414,0.046805812842975636,1.0,0.1,255,5.0,400,15,10
2530,0.17855054720574015,0.4350915600010973,0.13174473436276452,0.6898920376458414,0.046805812842975636,1.0,0.1,255,5.0,800,15,10
2512,0.17855054720574015,0.4350915600010973,0.13174473436276452,0.6898920376458414,0.046805812842975636,1.0,0.1,255,5.0,200,15,10
2547,0.17925788479669738,0.43060686407512827,0.0912501088258987,0.8512307521771817,0.08800777597079869,1.0,0.1,255,7.0,200,63,50
2565,0.17925788479669738,0.43060686407512827,0.0912501088258987,0.8512307521771817,0.08800777597079869,1.0,0.1,255,7.0,800,63,50
2556,0.17925788479669738,0.43060686407512827,0.0912501088258987,0.8512307521771817,0.08800777597079869,1.0,0.1,255,7.0,400,63,50
1673,0.17969716847126135,0.4278127712671558,0.1118731879449927,0.7763862972824483,0.06782398052626866,0.1,0.1,255,5.0,800,63,20
1664,0.17969716847126135,0.4278127712671558,0.1118731879449927,0.7763862972824483,0.06782398052626866,0.1,0.1,255,5.0,400,63,20
1655,0.17969716847126135,0.4278127712671558,0.1118731879449927,0.7763862972824483,0.06782398052626866,0.1,0.1,255,5.0,200,63,20
248,0.17978749503333158,0.4272373955354737,0.1389023511809188,0.6552807158940132,0.04088514385241279,0.0,0.03,128,5.0,200,31,20
1108,0.1801092807869462,0.4251852863656307,0.15289526708091805,0.5823288588332997,0.02721401370602816,0.1,0.03,128,5.0,200,15,10
1681,0.18062854256626737,0.4218660840105596,0.08275589330634026,0.8776386535920042,0.09787264925992711,0.1,0.1,255,7.0,200,63,10
1690,0.18062854256626737,0.4218660840105596,0.08275589330634026,0.8776386535920042,0.09787264925992711,0.1,0.1,255,7.0,400,63,10
1699,0.18062854256626737,0.4218660840105596,0.08275589330634026,0.8776386535920042,0.09787264925992711,0.1,0.1,255,7.0,800,63,10
2466,0.18065161132165622,0.421718403235982,0.05915270564195269,0.9374833622147567,0.12149890567970353,1.0,0.1,128,,200,63,50
2475,0.18065161132165622,0.421718403235982,0.05915270564195269,0.9374833622147567,0.12149890567970353,1.0,0.1,128,,400,63,50
2484,0.18065161132165622,0.421718403235982,0.05915270564195269,0.9374833622147567,0.12149890567970353,1.0,0.1,128,,800,63,50
1216,0.18066640165859996,0.4216237090372714,0.15213774038304181,0.586457348151254,0.028528661275558143,0.1,0.03,255,5.0,200,15,10
1247,0.1807687563541919,0.4209681770944387,0.12668393054562266,0.7132592320207738,0.05408482580856924,0.1,0.03,255,7.0,200,31,20
2376,0.18126927756397487,0.4177572357243893,0.06207780082039635,0.9311476082130188,0.11919147674357852,1.0,0.05,255,,800,63,50
2367,0.18126927756397487,0.4177572357243893,0.06207780082039635,0.9311476082130188,0.11919147674357852,1.0,0.05,255,,400,63,50
933,0.18130537875345218,0.41752529626115953,0.14169317817349256,0.6412893521597426,0.03961220057995962,0.1,0.01,128,7.0,400,31,50
179,0.18174970278449368,0.41466686327754,0.1173657935141178,0.7538898847099609,0.06438390927037588,0.0,0.01,255,7.0,400,63,20
72,0.18189369473899777,0.41373903068158313,0.1277276893221337,0.7085148083003965,0.05416600541686409,0.0,0.01,128,7.0,400,63,50
353,0.1822534553846048,0.4114176505573086,0.15484191854467802,0.5716256360935359,0.02741153683992678,0.0,0.03,255,5.0,200,15,20
1584,0.18263646829341587,0.4089411925148322,0.09800169820506824,0.8284014602639383,0.08463477008834763,0.1,0.1,128,7.0,400,63,50
1593,0.18263646829341587,0.4089411925148322,0.09800169820506824,0.8284014602639383,0.08463477008834763,0.1,0.1,128,7.0,800,63,50
1575,0.18263646829341587,0.4089411925148322,0.09800169820506824,0.8284014602639383,0.08463477008834763,0.1,0.1,128,7.0,200,63,50
1906,0.18269277345055143,0.4085767002614451,0.11441132607863448,0.7661246644130871,0.06828144737191695,1.0,0.01,255,7.0,400,63,10
2029,0.18281964049115568,0.40775501285059224,0.12563449519854347,0.7179902112294536,0.057185145292612205,1.0,0.03,128,,200,31,10
2358,0.18287232211304622,0.4074136390049813,0.0742142340918601,0.9015941754557624,0.10865808802118611,1.0,0.05,255,,200,63,50
2081,0.18299449618779343,0.4066215795645002,0.15602509141126328,0.5650540648185403,0.026969404776530148,1.0,0.03,255,5.0,200,15,20
1800,0.1832315615179312,0.4050831664301834,0.12919651583582778,0.7017722934748458,0.05403504568210343,1.0,0.01,128,7.0,400,63,50
69,0.18351341533760582,0.40325151094327794,0.14397361310958237,0.6296501334905538,0.039539802228023446,0.0,0.01,128,7.0,400,31,50
1042,0.18373415340116073,0.4018150565232359,0.11555752032340855,0.7614151772744162,0.06817663307775218,0.1,0.01,255,7.0,400,63,10
2444,0.18377854187175233,0.4015259897199098,0.12161990542724811,0.7357252273965462,0.062158636444504214,1.0,0.1,128,7.0,400,31,20
2435,0.18377854187175233,0.4015259897199098,0.12161990542724811,0.7357252273965462,0.062158636444504214,1.0,0.1,128,7.0,200,31,20
2453,0.18377854187175233,0.4015259897199098,0.12161990542724811,0.7357252273965462,0.062158636444504214,1.0,0.1,128,7.0,800,31,20
2033,0.1838632356687363,0.4009742526640402,0.09080926439190912,0.8526647377770867,0.09305397127682719,1.0,0.03,128,,200,63,20
827,0.18453520683227276,0.39658769225859325,0.07724802727187058,0.8933842957744863,0.10728717956040218,0.0,0.1,255,7.0,400,63,20
818,0.18453520683227276,0.39658769225859325,0.07724802727187058,0.8933842957744863,0.10728717956040218,0.0,0.1,255,7.0,200,63,20
836,0.18453520683227276,0.39658769225859325,0.07724802727187058,0.8933842957744863,0.10728717956040218,0.0,0.1,255,7.0,800,63,20
178,0.1847491720884019,0.3951875895775543,0.11639882889128926,0.7579285304234237,0.06835034319711263,0.0,0.01,255,7.0,400,63,10
177,0.18476936461441415,0.3950553740163476,0.14532777117644116,0.6226506457371344,0.03944159343797299,0.0,0.01,255,7.0,400,31,50
151,0.18479997499413411,0.39485491742403755,0.15188123460657094,0.587850646830146,0.03291874038756318,0.0,0.01,255,5.0,400,63,10
70,0.18493639619237645,0.3939611392879524,0.11697593922789429,0.7555221785259452,0.06796045696448216,0.0,0.01,128,7.0,400,63,10
1068,0.18500071899912865,0.39353949270546673,0.14296152590128305,0.6348387079983261,0.042039193097845595,0.1,0.01,255,,400,31,50
96,0.18532857465871805,0.39138806654986835,0.1430721394514683,0.6342734172629011,0.042256435207249754,0.0,0.01,128,,400,31,50
1043,0.18556670123200655,0.3898230646956433,0.12110761915959507,0.7379468901100055,0.06445908207241148,0.1,0.01,255,7.0,400,63,20
1929,0.18580340662161438,0.3882654114559295,0.16567803384572935,0.5095708801215726,0.020125372775885025,1.0,0.01,255,,400,15,50
94,0.18586519656361375,0.38785847241673355,0.14236180164152384,0.6378959884710522,0.043503394922089905,0.0,0.01,128,,400,31,10
463,0.185907918411172,0.3875770337928476,0.14140304740005724,0.6427568391505485,0.04450487101111475,0.0,0.05,128,5.0,200,31,10
472,0.185907918411172,0.3875770337928476,0.14140304740005724,0.6427568391505485,0.04450487101111475,0.0,0.05,128,5.0,400,31,10
481,0.185907918411172,0.3875770337928476,0.14140304740005724,0.6427568391505485,0.04450487101111475,0.0,0.05,128,5.0,800,31,10
173,0.18595319574706487,0.3872786897822128,0.16554806018344626,0.5103400571129558,0.020405135563618615,0.0,0.01,255,7.0,400,15,20
1880,0.18596651448852033,0.38719091534055206,0.15458067095415065,0.5730699137582409,0.031385843534369684,1.0,0.01,255,5.0,400,63,20
1067,0.18610915320204738,0.38625048988678523,0.14256643606858146,0.636854245504574,0.043542717133465914,0.1,0.01,255,,400,31,20
1879,0.18611229694476983,0.3862297548845689,0.15287873899979423,0.5824191550146041,0.033233557944975595,1.0,0.01,255,5.0,400,63,10
1931,0.18619285702592234,0.3856982899253336,0.14303622766089366,0.634456992460166,0.043156629365028676,1.0,0.01,255,,400,31,20
1016,0.1863969989733971,0.3843505100335396,0.15495168138159213,0.5710180971108172,0.03144531759180497,0.1,0.01,255,5.0,400,63,20
2428,0.1864879727192044,0.3837494101418357,0.1329742083731447,0.6840770237429825,0.0535137643460597,1.0,0.1,128,5.0,800,63,10
2410,0.1864879727192044,0.3837494101418357,0.1329742083731447,0.6840770237429825,0.0535137643460597,1.0,0.1,128,5.0,200,63,10
2419,0.1864879727192044,0.3837494101418357,0.1329742083731447,0.6840770237429825,0.0535137643460597,1.0,0.1,128,5.0,400,63,10
1013,0.18678184467500314,0.3818056766857607,0.15502526694984972,0.5706105588089492,0.03175657772515342,0.1,0.01,255,5.0,400,31,20
172,0.18706592948966513,0.3799237681532177,0.1662233719731483,0.5063370191907686,0.02084255751651684,0.0,0.01,255,7.0,400,15,10
934,0.18712019924742151,0.3795639349297971,0.11859705548804007,0.748699010757278,0.06852314375938144,0.1,0.01,128,7.0,400,63,10
200,0.18723993881034035,0.37876963786149287,0.16652664145528057,0.5045340297785277,0.02071329735505978,0.0,0.01,255,,400,15,20
1038,0.1873833308410852,0.377817772643373,0.16712946888877347,0.500940357448944,0.020253861952311714,0.1,0.01,255,7.0,400,15,50
1041,0.18739977134702634,0.37770859068688445,0.14770342445969456,0.6102128534531668,0.039696346887331785,0.1,0.01,255,7.0,400,31,50
1900,0.18757904243036963,0.3765174236515243,0.16704846243303528,0.5014240214701651,0.020530579997334347,1.0,0.01,255,7.0,400,15,10
936,0.18765276513116697,0.3760272425371872,0.13257150607964585,0.6859876237939949,0.055081259051521114,0.1,0.01,128,7.0,400,63,50
201,0.18771247408040476,0.37563009746969256,0.16756403415738225,0.49834170212103435,0.02014843992302251,0.0,0.01,255,,400,15,50
935,0.18772182901892015,0.37556786305907286,0.12243427358326614,0.7321742049550934,0.06528755543565401,0.1,0.01,128,7.0,400,63,20
1907,0.18774818445507843,0.37539251492114556,0.1225021054499891,0.7318773574198543,0.06524607900508933,1.0,0.01,255,7.0,400,63,20
71,0.1878026778453308,0.3750298811187762,0.12357211523904334,0.7271730006076242,0.06423056260628747,0.0,0.01,128,7.0,400,63,20
1063,0.18788036761441138,0.3745127018369597,0.16672141436381735,0.5033743380513005,0.021158953250594026,0.1,0.01,255,,400,15,10
1036,0.18791959066726127,0.3742515134802603,0.1668192998768813,0.502791008926071,0.021100290790379977,0.1,0.01,255,7.0,400,15,10
150,0.18800688472513602,0.3736700220919251,0.15929614379494408,0.5466256871796338,0.028710740930191936,0.0,0.01,255,5.0,400,31,50
1876,0.1880306987922205,0.3735113427034198,0.1547831365901595,0.5719508180984734,0.033247562202061015,1.0,0.01,255,5.0,400,31,10
1703,0.18807500813591907,0.3732160444127607,0.14787703668885602,0.6092959947309522,0.04019797144706305,0.1,0.1,255,,200,15,20
1721,0.18807500813591907,0.3732160444127607,0.14787703668885602,0.6092959947309522,0.04019797144706305,0.1,0.1,255,,800,15,20
1712,0.18807500813591907,0.3732160444127607,0.14787703668885602,0.6092959947309522,0.04019797144706305,0.1,0.1,255,,400,15,20
1819,0.18810532247419665,0.3730139753306515,0.16770033211839613,0.49752526425159527,0.020404990355800512,1.0,0.01,128,,400,15,10
1797,0.1881387102774827,0.37279138148169044,0.14804886359627153,0.6083875039256765,0.040089846681211155,1.0,0.01,128,7.0,400,31,50
1901,0.18819292459017053,0.3724298547827013,0.1676404559392064,0.4978840100679566,0.020552468650964134,1.0,0.01,255,7.0,400,15,20
1483,0.18821025729270785,0.3723142501436407,0.1075613005444661,0.7932914338272268,0.08064895674824175,0.1,0.05,255,7.0,800,63,10
1465,0.18821025729270785,0.3723142501436407,0.1075613005444661,0.7932914338272268,0.08064895674824175,0.1,0.05,255,7.0,200,63,10
1474,0.18821025729270785,0.3723142501436407,0.1075613005444661,0.7932914338272268,0.08064895674824175,0.1,0.05,255,7.0,400,63,10
199,0.1882620641458967,0.37196864837380705,0.16704025832970792,0.5014729925093654,0.021221805816188766,0.0,0.01,255,,400,15,10
963,0.188354821973245,0.37134962642485403,0.11747547311337027,0.7534296846677839,0.07087934885987472,0.1,0.01,128,,400,63,50
959,0.18840370249938806,0.37102329819014246,0.1442036252923354,0.6284658466607442,0.04420007720705266,0.1,0.01,128,,400,31,20
1930,0.1884665772706059,0.37060341933905294,0.1446664206659101,0.6260772770399874,0.0438001566046958,1.0,0.01,255,,400,31,10
1064,0.18847241825877126,0.37056440600310325,0.16775629850210555,0.4971898279884044,0.020716119756665707,0.1,0.01,255,,400,15,20
1877,0.18875227705706474,0.3686937463744091,0.15701629262231862,0.5595102340551754,0.03173598443474612,1.0,0.01,255,5.0,400,31,20
148,0.18877777484745828,0.3685231735790607,0.15579828268923487,0.5663176799072688,0.032979492158223406,0.0,0.01,255,5.0,400,31,10
1039,0.18882385143756567,0.3682148761663292,0.14594098395347177,0.6194594644248408,0.042882867484093895,0.1,0.01,255,7.0,400,31,10
958,0.18890475762139927,0.36767335269049295,0.1441077428858802,0.6289597558172346,0.04479701473551906,0.1,0.01,128,,400,31,10
149,0.18916465400217058,0.36593223765688065,0.15777991585101026,0.5552153147479809,0.03138473815116033,0.0,0.01,255,5.0,400,31,20
1928,0.189205105933305,0.3656610241146171,0.16842160414452828,0.49319372423890007,0.02078350178877672,1.0,0.01,255,,400,15,20
44,0.18921559848794847,0.3655906663841837,0.1569584199928155,0.5598348832066485,0.03225717849513296,0.0,0.01,128,5.0,400,63,20
1066,0.18921736609170972,0.3655788133491161,0.14437209585279343,0.6275972259195768,0.044845270238916296,0.1,0.01,255,,400,31,10
203,0.18922317920773868,0.36553983150832614,0.14528323195333792,0.6228819060325098,0.04393994725440076,0.0,0.01,255,,400,31,20
1798,0.18958832575628157,0.36308881603580423,0.12169279521518907,0.735408359784472,0.0678955305410925,1.0,0.01,128,7.0,400,63,10
95,0.1896195217661854,0.3628791963536483,0.14515913011804787,0.623525904078001,0.04446039164813753,0.0,0.01,128,,400,31,20
1012,0.18965126680296923,0.36266585211385105,0.1566089780578452,0.5617926110110278,0.03304228874512402,0.1,0.01,255,5.0,400,31,10
152,0.18973308076901993,0.36211585229357035,0.15811936569092522,0.5532994244796505,0.03161371507809471,0.0,0.01,255,5.0,400,63,20
1932,0.18986571651799242,0.3612236956493493,0.1477814355337756,0.6098010045857638,0.04208428098421682,1.0,0.01,255,,400,31,50
1904,0.18986859177397328,0.3612043487200569,0.14786074674862654,0.6093820688703966,0.04200784502534674,1.0,0.01,255,7.0,400,31,20
1065,0.18987489266406243,0.3611619504704453,0.16932503527897624,0.48774201763923564,0.02054985738508619,0.1,0.01,255,,400,15,50
1827,0.1900179467220356,0.3601989711038954,0.11943918024652755,0.7451175030121369,0.07057876647550804,1.0,0.01,128,,400,63,50
202,0.19005714849659208,0.3599349547481875,0.14532499941842553,0.6226650395603489,0.044732149078166555,0.0,0.01,255,,400,31,10
1927,0.19008865661198918,0.3597227142178713,0.16902339373384992,0.4895655005861428,0.021065262878139257,1.0,0.01,255,,400,15,10
2425,0.19011865318726748,0.35952062281970787,0.12832492522375016,0.7057825515576361,0.061793727963517314,1.0,0.1,128,5.0,800,31,10
2407,0.19011865318726748,0.35952062281970787,0.12832492522375016,0.7057825515576361,0.061793727963517314,1.0,0.1,128,5.0,200,31,10
2416,0.19011865318726748,0.35952062281970787,0.12832492522375016,0.7057825515576361,0.061793727963517314,1.0,0.1,128,5.0,400,31,10
175,0.1901928239390945,0.3590207865054922,0.14677990479832964,0.615071924456554,0.043412919140764866,0.0,0.01,255,7.0,400,31,10
91,0.19020453761990166,0.35894183024452087,0.1696130415696984,0.4859979283305812,0.020591496050203273,0.0,0.01,128,,400,15,10
802,0.19020606935209103,0.35893150521863104,0.12919631794563458,0.7017732070643942,0.06100975140645645,0.0,0.1,255,5.0,800,15,10
793,0.19020606935209103,0.35893150521863104,0.12919631794563458,0.7017732070643942,0.06100975140645645,0.0,0.1,255,5.0,400,15,10
784,0.19020606935209103,0.35893150521863104,0.12919631794563458,0.7017732070643942,0.06100975140645645,0.0,0.1,255,5.0,200,15,10
153,0.1903465461713333,0.3579842324154292,0.16155737469534473,0.5336629085997963,0.028789171475988556,0.0,0.01,255,5.0,400,63,50
204,0.19047158213209406,0.35714049318595187,0.1483448397642331,0.6068201318638189,0.04212674236786096,0.0,0.01,255,,400,31,50
1903,0.19069489863408315,0.35563218109935446,0.14804889248228972,0.6083873511095521,0.042646006151793425,1.0,0.01,255,7.0,400,31,10
1902,0.1907147931798028,0.35549772471035257,0.17043719903415772,0.48099067380239413,0.02027759414564509,1.0,0.01,255,7.0,400,15,50
64,0.19079773658771354,0.354937004288878,0.1700652867343876,0.48325327083528,0.02073244985332595,0.0,0.01,128,7.0,400,15,10
1881,0.19080362363347964,0.35489719696168776,0.1616658181343999,0.5330366521915186,0.02913780549907974,1.0,0.01,255,5.0,400,63,50
65,0.190863928308572,0.35448935499390677,0.17059074031474517,0.4800551356476207,0.020273187993826824,0.0,0.01,128,7.0,400,15,20
1793,0.1908787474889917,0.3543891127935249,0.170678841766595,0.47951794674659554,0.020199905722396688,1.0,0.01,128,7.0,400,15,20
905,0.19095433139715598,0.3538777153111674,0.15914652420852204,0.5474769547499233,0.031807807188633935,0.1,0.01,128,5.0,400,31,20
955,0.1910102868254177,0.353498992859545,0.17023755818763314,0.48220584017535517,0.020772728637784565,0.1,0.01,128,,400,15,10
960,0.19104915425619196,0.35323586158942144,0.14831281488363107,0.6069898739217592,0.04273633937256088,0.1,0.01,128,,400,31,50
